second,Volt_1,Hertz,Volt_2
-3.060000E-03,-5.000000E-03,+3.440000E+03,+5.65409E-03
-3.055000E-03,-5.000000E-03,+3.445000E+03,+5.65409E-03
-3.050000E-03,+3.040201E-03,+3.450000E+03,+5.65409E-03
-3.045000E-03,-5.000000E-03,+3.455000E+03,+5.67363E-03
-3.040000E-03,-5.000000E-03,+3.460000E+03,+5.67363E-03
-3.035000E-03,+3.040201E-03,+3.465000E+03,+5.67363E-03
-3.030000E-03,+3.040201E-03,+3.470000E+03,+5.67363E-03
-3.025000E-03,-5.000000E-03,+3.475000E+03,+5.69316E-03
-3.020000E-03,+2.537688E-03,+3.480000E+03,+5.71269E-03
-3.015000E-03,-5.000000E-03,+3.485000E+03,+5.71269E-03
-3.010000E-03,+3.040201E-03,+3.490000E+03,+5.73222E-03
-3.005000E-03,+3.040201E-03,+3.495000E+03,+5.75175E-03
-3.000000E-03,+3.040201E-03,+3.500000E+03,+5.75175E-03
-2.995000E-03,+3.040201E-03,+3.505000E+03,+5.77128E-03
-2.990000E-03,+3.040201E-03,+3.510000E+03,+5.79081E-03
-2.985000E-03,+3.040201E-03,+3.515000E+03,+5.79081E-03
-2.980000E-03,+3.040201E-03,+3.520000E+03,+5.79081E-03
-2.975000E-03,+3.040201E-03,+3.525000E+03,+5.81034E-03
-2.970000E-03,+2.537688E-03,+3.530000E+03,+5.81034E-03
-2.965000E-03,+3.040201E-03,+3.535000E+03,+5.82988E-03
-2.960000E-03,+3.040201E-03,+3.540000E+03,+5.82988E-03
-2.955000E-03,+3.040201E-03,+3.545000E+03,+5.82988E-03
-2.950000E-03,-5.000000E-03,+3.550000E+03,+5.84941E-03
-2.945000E-03,+3.040201E-03,+3.555000E+03,+5.86894E-03
-2.940000E-03,+3.040201E-03,+3.560000E+03,+5.86894E-03
-2.935000E-03,+3.040201E-03,+3.565000E+03,+5.88847E-03
-2.930000E-03,+2.537688E-03,+3.570000E+03,+5.90800E-03
-2.925000E-03,-5.000000E-03,+3.575000E+03,+5.92753E-03
-2.920000E-03,-5.000000E-03,+3.580000E+03,+5.94706E-03
-2.915000E-03,+3.040201E-03,+3.585000E+03,+5.94706E-03
-2.910000E-03,+2.537688E-03,+3.590000E+03,+5.96659E-03
-2.905000E-03,-5.000000E-03,+3.595000E+03,+5.96659E-03
-2.900000E-03,-5.000000E-03,+3.600000E+03,+5.98613E-03
-2.895000E-03,+2.537688E-03,+3.605000E+03,+6.00566E-03
-2.890000E-03,-5.000000E-03,+3.610000E+03,+6.00566E-03
-2.885000E-03,-5.000000E-03,+3.615000E+03,+6.02519E-03
-2.880000E-03,-5.000000E-03,+3.620000E+03,+6.02519E-03
-2.875000E-03,-5.000000E-03,+3.625000E+03,+6.04472E-03
-2.870000E-03,+2.537688E-03,+3.630000E+03,+6.04472E-03
-2.865000E-03,+2.537688E-03,+3.635000E+03,+6.06425E-03
-2.860000E-03,-5.000000E-03,+3.640000E+03,+6.08378E-03
-2.855000E-03,-5.000000E-03,+3.645000E+03,+6.08378E-03
-2.850000E-03,-5.000000E-03,+3.650000E+03,+6.10331E-03
-2.845000E-03,+3.040201E-03,+3.655000E+03,+6.12284E-03
-2.840000E-03,-5.000000E-03,+3.660000E+03,+6.12284E-03
-2.835000E-03,+2.537688E-03,+3.665000E+03,+6.14238E-03
-2.830000E-03,-5.000000E-03,+3.670000E+03,+6.14238E-03
-2.825000E-03,+3.040201E-03,+3.675000E+03,+6.16191E-03
-2.820000E-03,+2.537688E-03,+3.680000E+03,+6.16191E-03
-2.815000E-03,+2.537688E-03,+3.685000E+03,+6.18144E-03
-2.810000E-03,+3.040201E-03,+3.690000E+03,+6.18144E-03
-2.805000E-03,-5.000000E-03,+3.695000E+03,+6.20097E-03
-2.800000E-03,+3.040201E-03,+3.700000E+03,+6.20097E-03
-2.795000E-03,-5.000000E-03,+3.705000E+03,+6.22050E-03
-2.790000E-03,-5.000000E-03,+3.710000E+03,+6.22050E-03
-2.785000E-03,-5.000000E-03,+3.715000E+03,+6.24003E-03
-2.780000E-03,+3.040201E-03,+3.720000E+03,+6.24003E-03
-2.775000E-03,+3.040201E-03,+3.725000E+03,+6.24003E-03
-2.770000E-03,+2.537688E-03,+3.730000E+03,+6.25956E-03
-2.765000E-03,+2.537688E-03,+3.735000E+03,+6.25956E-03
-2.760000E-03,-5.000000E-03,+3.740000E+03,+6.27909E-03
-2.755000E-03,+2.537688E-03,+3.745000E+03,+6.27909E-03
-2.750000E-03,+3.040201E-03,+3.750000E+03,+6.27909E-03
-2.745000E-03,-5.000000E-03,+3.755000E+03,+6.27909E-03
-2.740000E-03,+3.040201E-03,+3.760000E+03,+6.27909E-03
-2.735000E-03,-5.000000E-03,+3.765000E+03,+6.27909E-03
-2.730000E-03,+3.040201E-03,+3.770000E+03,+6.27909E-03
-2.725000E-03,+3.040201E-03,+3.775000E+03,+6.27909E-03
-2.720000E-03,+3.040201E-03,+3.780000E+03,+6.29863E-03
-2.715000E-03,+3.040201E-03,+3.785000E+03,+6.29863E-03
-2.710000E-03,-5.000000E-03,+3.790000E+03,+6.29863E-03
-2.705000E-03,+3.040201E-03,+3.795000E+03,+6.29863E-03
-2.700000E-03,+3.040201E-03,+3.800000E+03,+6.29863E-03
-2.695000E-03,-5.000000E-03,+3.805000E+03,+6.29863E-03
-2.690000E-03,-5.000000E-03,+3.810000E+03,+6.29863E-03
-2.685000E-03,-5.000000E-03,+3.815000E+03,+6.29863E-03
-2.680000E-03,-5.000000E-03,+3.820000E+03,+6.29863E-03
-2.675000E-03,+3.040201E-03,+3.825000E+03,+6.29863E-03
-2.670000E-03,+3.040201E-03,+3.830000E+03,+6.29863E-03
-2.665000E-03,+3.040201E-03,+3.835000E+03,+6.29863E-03
-2.660000E-03,-5.000000E-03,+3.840000E+03,+6.29863E-03
-2.655000E-03,-5.000000E-03,+3.845000E+03,+6.29863E-03
-2.650000E-03,+2.537688E-03,+3.850000E+03,+6.29863E-03
-2.645000E-03,-5.000000E-03,+3.855000E+03,+6.29863E-03
-2.640000E-03,-5.000000E-03,+3.860000E+03,+6.29863E-03
-2.635000E-03,-5.000000E-03,+3.865000E+03,+6.29863E-03
-2.630000E-03,+2.537688E-03,+3.870000E+03,+6.29863E-03
-2.625000E-03,+3.040201E-03,+3.875000E+03,+6.31816E-03
-2.620000E-03,+10.577889E-03,+3.880000E+03,+6.31816E-03
-2.615000E-03,-5.000000E-03,+3.885000E+03,+6.31816E-03
-2.610000E-03,+3.040201E-03,+3.890000E+03,+6.31816E-03
-2.605000E-03,-5.000000E-03,+3.895000E+03,+6.31816E-03
-2.600000E-03,+3.040201E-03,+3.900000E+03,+6.31816E-03
-2.595000E-03,+3.040201E-03,+3.905000E+03,+6.31816E-03
-2.590000E-03,+3.040201E-03,+3.910000E+03,+6.31816E-03
-2.585000E-03,+3.040201E-03,+3.915000E+03,+6.31816E-03
-2.580000E-03,+3.040201E-03,+3.920000E+03,+6.31816E-03
-2.575000E-03,+3.040201E-03,+3.925000E+03,+6.31816E-03
-2.570000E-03,+2.537688E-03,+3.930000E+03,+6.33769E-03
-2.565000E-03,-5.000000E-03,+3.935000E+03,+6.33769E-03
-2.560000E-03,-5.000000E-03,+3.940000E+03,+6.35722E-03
-2.555000E-03,-5.000000E-03,+3.945000E+03,+6.37675E-03
-2.550000E-03,+3.040201E-03,+3.950000E+03,+6.37675E-03
-2.545000E-03,+3.040201E-03,+3.955000E+03,+6.39628E-03
-2.540000E-03,+3.040201E-03,+3.960000E+03,+6.41581E-03
-2.535000E-03,+3.040201E-03,+3.965000E+03,+6.41581E-03
-2.530000E-03,+2.537688E-03,+3.970000E+03,+6.43534E-03
-2.525000E-03,+2.537688E-03,+3.975000E+03,+6.45488E-03
-2.520000E-03,+3.040201E-03,+3.980000E+03,+6.45488E-03
-2.515000E-03,+3.040201E-03,+3.985000E+03,+6.47441E-03
-2.510000E-03,+2.537688E-03,+3.990000E+03,+6.47441E-03
-2.505000E-03,+3.040201E-03,+3.995000E+03,+6.49394E-03
-2.500000E-03,+3.040201E-03,+4.000000E+03,+6.51347E-03
-2.495000E-03,-5.000000E-03,+4.005000E+03,+6.51347E-03
-2.490000E-03,+2.537688E-03,+4.010000E+03,+6.55253E-03
-2.485000E-03,-5.000000E-03,+4.015000E+03,+6.57206E-03
-2.480000E-03,+2.537688E-03,+4.020000E+03,+6.59159E-03
-2.475000E-03,+2.537688E-03,+4.025000E+03,+6.61113E-03
-2.470000E-03,-5.000000E-03,+4.030000E+03,+6.63066E-03
-2.465000E-03,-5.000000E-03,+4.035000E+03,+6.65019E-03
-2.460000E-03,-5.000000E-03,+4.040000E+03,+6.68925E-03
-2.455000E-03,+3.040201E-03,+4.045000E+03,+6.70878E-03
-2.450000E-03,+2.537688E-03,+4.050000E+03,+6.72831E-03
-2.445000E-03,-5.000000E-03,+4.055000E+03,+6.72831E-03
-2.440000E-03,+2.537688E-03,+4.060000E+03,+6.74784E-03
-2.435000E-03,+2.537688E-03,+4.065000E+03,+6.76738E-03
-2.430000E-03,+2.537688E-03,+4.070000E+03,+6.78691E-03
-2.425000E-03,+3.040201E-03,+4.075000E+03,+6.78691E-03
-2.420000E-03,+3.040201E-03,+4.080000E+03,+6.80644E-03
-2.415000E-03,+3.040201E-03,+4.085000E+03,+6.82597E-03
-2.410000E-03,-5.000000E-03,+4.090000E+03,+6.84550E-03
-2.405000E-03,+3.040201E-03,+4.095000E+03,+6.88456E-03
-2.400000E-03,+3.040201E-03,+4.100000E+03,+6.90409E-03
-2.395000E-03,+2.537688E-03,+4.105000E+03,+6.92363E-03
-2.390000E-03,-5.000000E-03,+4.110000E+03,+6.94316E-03
-2.385000E-03,+3.040201E-03,+4.115000E+03,+6.96269E-03
-2.380000E-03,+2.537688E-03,+4.120000E+03,+7.00175E-03
-2.375000E-03,-5.000000E-03,+4.125000E+03,+7.00175E-03
-2.370000E-03,+3.040201E-03,+4.130000E+03,+7.02128E-03
-2.365000E-03,+3.040201E-03,+4.135000E+03,+7.04081E-03
-2.360000E-03,+3.040201E-03,+4.140000E+03,+7.06034E-03
-2.355000E-03,+2.537688E-03,+4.145000E+03,+7.06034E-03
-2.350000E-03,+2.537688E-03,+4.150000E+03,+7.07988E-03
-2.345000E-03,-5.000000E-03,+4.155000E+03,+7.09941E-03
-2.340000E-03,-5.000000E-03,+4.160000E+03,+7.11894E-03
-2.335000E-03,+2.537688E-03,+4.165000E+03,+7.13847E-03
-2.330000E-03,-5.000000E-03,+4.170000E+03,+7.15800E-03
-2.325000E-03,-5.000000E-03,+4.175000E+03,+7.17753E-03
-2.320000E-03,-12.537688E-03,+4.180000E+03,+7.19706E-03
-2.315000E-03,+2.537688E-03,+4.185000E+03,+7.21659E-03
-2.310000E-03,+2.537688E-03,+4.190000E+03,+7.23613E-03
-2.305000E-03,-5.000000E-03,+4.195000E+03,+7.25566E-03
-2.300000E-03,-5.000000E-03,+4.200000E+03,+7.27519E-03
-2.295000E-03,-5.000000E-03,+4.205000E+03,+7.29472E-03
-2.290000E-03,+3.040201E-03,+4.210000E+03,+7.31425E-03
-2.285000E-03,-5.000000E-03,+4.215000E+03,+7.31425E-03
-2.280000E-03,+3.040201E-03,+4.220000E+03,+7.33378E-03
-2.275000E-03,-5.000000E-03,+4.225000E+03,+7.35331E-03
-2.270000E-03,-5.000000E-03,+4.230000E+03,+7.37284E-03
-2.265000E-03,-5.000000E-03,+4.235000E+03,+7.39238E-03
-2.260000E-03,-5.000000E-03,+4.240000E+03,+7.41191E-03
-2.255000E-03,-5.000000E-03,+4.245000E+03,+7.43144E-03
-2.250000E-03,-5.000000E-03,+4.250000E+03,+7.45097E-03
-2.245000E-03,-5.000000E-03,+4.255000E+03,+7.47050E-03
-2.240000E-03,-5.000000E-03,+4.260000E+03,+7.49003E-03
-2.235000E-03,+3.040201E-03,+4.265000E+03,+7.50956E-03
-2.230000E-03,+3.040201E-03,+4.270000E+03,+7.52909E-03
-2.225000E-03,-5.000000E-03,+4.275000E+03,+7.54863E-03
-2.220000E-03,-5.000000E-03,+4.280000E+03,+7.56816E-03
-2.215000E-03,+3.040201E-03,+4.285000E+03,+7.58769E-03
-2.210000E-03,+2.537688E-03,+4.290000E+03,+7.60722E-03
-2.205000E-03,-5.000000E-03,+4.295000E+03,+7.62675E-03
-2.200000E-03,+3.040201E-03,+4.300000E+03,+7.64628E-03
-2.195000E-03,+2.537688E-03,+4.305000E+03,+7.64628E-03
-2.190000E-03,+3.040201E-03,+4.310000E+03,+7.66581E-03
-2.185000E-03,+3.040201E-03,+4.315000E+03,+7.70488E-03
-2.180000E-03,+2.537688E-03,+4.320000E+03,+7.72441E-03
-2.175000E-03,+3.040201E-03,+4.325000E+03,+7.74394E-03
-2.170000E-03,+3.040201E-03,+4.330000E+03,+7.76347E-03
-2.165000E-03,+3.040201E-03,+4.335000E+03,+7.78300E-03
-2.160000E-03,+2.537688E-03,+4.340000E+03,+7.80253E-03
-2.155000E-03,+3.040201E-03,+4.345000E+03,+7.84159E-03
-2.150000E-03,+3.040201E-03,+4.350000E+03,+7.86113E-03
-2.145000E-03,+3.040201E-03,+4.355000E+03,+7.88066E-03
-2.140000E-03,+2.537688E-03,+4.360000E+03,+7.90019E-03
-2.135000E-03,-5.000000E-03,+4.365000E+03,+7.90019E-03
-2.130000E-03,-5.000000E-03,+4.370000E+03,+7.91972E-03
-2.125000E-03,+3.040201E-03,+4.375000E+03,+7.93925E-03
-2.120000E-03,+3.040201E-03,+4.380000E+03,+7.95878E-03
-2.115000E-03,+3.040201E-03,+4.385000E+03,+7.97831E-03
-2.110000E-03,+3.040201E-03,+4.390000E+03,+7.99784E-03
-2.105000E-03,+3.040201E-03,+4.395000E+03,+8.03691E-03
-2.100000E-03,+2.537688E-03,+4.400000E+03,+8.05644E-03
-2.095000E-03,-5.000000E-03,+4.405000E+03,+8.07597E-03
-2.090000E-03,+3.040201E-03,+4.410000E+03,+8.11503E-03
-2.085000E-03,+3.040201E-03,+4.415000E+03,+8.13456E-03
-2.080000E-03,+2.537688E-03,+4.420000E+03,+8.15409E-03
-2.075000E-03,-5.000000E-03,+4.425000E+03,+8.17363E-03
-2.070000E-03,+3.040201E-03,+4.430000E+03,+8.21269E-03
-2.065000E-03,+3.040201E-03,+4.435000E+03,+8.23222E-03
-2.060000E-03,+3.040201E-03,+4.440000E+03,+8.25175E-03
-2.055000E-03,+3.040201E-03,+4.445000E+03,+8.27128E-03
-2.050000E-03,+3.040201E-03,+4.450000E+03,+8.29081E-03
-2.045000E-03,+3.040201E-03,+4.455000E+03,+8.32988E-03
-2.040000E-03,+2.537688E-03,+4.460000E+03,+8.34941E-03
-2.035000E-03,+3.040201E-03,+4.465000E+03,+8.36894E-03
-2.030000E-03,+3.040201E-03,+4.470000E+03,+8.38847E-03
-2.025000E-03,+3.040201E-03,+4.475000E+03,+8.42753E-03
-2.020000E-03,+3.040201E-03,+4.480000E+03,+8.44706E-03
-2.015000E-03,+2.537688E-03,+4.485000E+03,+8.48613E-03
-2.010000E-03,+3.040201E-03,+4.490000E+03,+8.50566E-03
-2.005000E-03,+3.040201E-03,+4.495000E+03,+8.54472E-03
-2.000000E-03,+3.040201E-03,+4.500000E+03,+8.56425E-03
-1.995000E-03,-5.000000E-03,+4.505000E+03,+8.58378E-03
-1.990000E-03,-5.000000E-03,+4.510000E+03,+8.62284E-03
-1.985000E-03,+3.040201E-03,+4.515000E+03,+8.64238E-03
-1.980000E-03,+3.040201E-03,+4.520000E+03,+8.66191E-03
-1.975000E-03,-5.000000E-03,+4.525000E+03,+8.68144E-03
-1.970000E-03,-5.000000E-03,+4.530000E+03,+8.70097E-03
-1.965000E-03,-5.000000E-03,+4.535000E+03,+8.72050E-03
-1.960000E-03,+2.537688E-03,+4.540000E+03,+8.75956E-03
-1.955000E-03,+2.537688E-03,+4.545000E+03,+8.77909E-03
-1.950000E-03,-5.000000E-03,+4.550000E+03,+8.81816E-03
-1.945000E-03,+3.040201E-03,+4.555000E+03,+8.83769E-03
-1.940000E-03,+3.040201E-03,+4.560000E+03,+8.87675E-03
-1.935000E-03,+3.040201E-03,+4.565000E+03,+8.91581E-03
-1.930000E-03,+10.577889E-03,+4.570000E+03,+8.93534E-03
-1.925000E-03,+2.537688E-03,+4.575000E+03,+8.97441E-03
-1.920000E-03,+3.040201E-03,+4.580000E+03,+8.99394E-03
-1.915000E-03,-5.000000E-03,+4.585000E+03,+9.01347E-03
-1.910000E-03,-5.000000E-03,+4.590000E+03,+9.03300E-03
-1.905000E-03,-5.000000E-03,+4.595000E+03,+9.07206E-03
-1.900000E-03,+3.040201E-03,+4.600000E+03,+9.09159E-03
-1.895000E-03,+2.537688E-03,+4.605000E+03,+9.11113E-03
-1.890000E-03,-5.000000E-03,+4.610000E+03,+9.13066E-03
-1.885000E-03,+3.040201E-03,+4.615000E+03,+9.15019E-03
-1.880000E-03,+3.040201E-03,+4.620000E+03,+9.18925E-03
-1.875000E-03,+2.537688E-03,+4.625000E+03,+9.20878E-03
-1.870000E-03,+3.040201E-03,+4.630000E+03,+9.24784E-03
-1.865000E-03,+3.040201E-03,+4.635000E+03,+9.28691E-03
-1.860000E-03,+3.040201E-03,+4.640000E+03,+9.30644E-03
-1.855000E-03,+3.040201E-03,+4.645000E+03,+9.34550E-03
-1.850000E-03,+2.537688E-03,+4.650000E+03,+9.36503E-03
-1.845000E-03,+3.040201E-03,+4.655000E+03,+9.40409E-03
-1.840000E-03,+3.040201E-03,+4.660000E+03,+9.42363E-03
-1.835000E-03,+3.040201E-03,+4.665000E+03,+9.46269E-03
-1.830000E-03,+2.537688E-03,+4.670000E+03,+9.48222E-03
-1.825000E-03,+3.040201E-03,+4.675000E+03,+9.52128E-03
-1.820000E-03,-5.000000E-03,+4.680000E+03,+9.54081E-03
-1.815000E-03,-5.000000E-03,+4.685000E+03,+9.56034E-03
-1.810000E-03,-5.000000E-03,+4.690000E+03,+9.59941E-03
-1.805000E-03,+3.040201E-03,+4.695000E+03,+9.63847E-03
-1.800000E-03,+3.040201E-03,+4.700000E+03,+9.65800E-03
-1.795000E-03,+3.040201E-03,+4.705000E+03,+9.69706E-03
-1.790000E-03,-5.000000E-03,+4.710000E+03,+9.73613E-03
-1.785000E-03,+2.537688E-03,+4.715000E+03,+9.77519E-03
-1.780000E-03,+3.040201E-03,+4.720000E+03,+9.81425E-03
-1.775000E-03,+2.537688E-03,+4.725000E+03,+9.85331E-03
-1.770000E-03,+3.040201E-03,+4.730000E+03,+9.87284E-03
-1.765000E-03,-5.000000E-03,+4.735000E+03,+9.91191E-03
-1.760000E-03,+2.537688E-03,+4.740000E+03,+9.95097E-03
-1.755000E-03,-5.000000E-03,+4.745000E+03,+9.99003E-03
-1.750000E-03,+2.537688E-03,+4.750000E+03,+10.00956E-03
-1.745000E-03,+3.040201E-03,+4.755000E+03,+10.04863E-03
-1.740000E-03,+3.040201E-03,+4.760000E+03,+10.08769E-03
-1.735000E-03,+3.040201E-03,+4.765000E+03,+10.10722E-03
-1.730000E-03,+2.537688E-03,+4.770000E+03,+10.14628E-03
-1.725000E-03,+3.040201E-03,+4.775000E+03,+10.18534E-03
-1.720000E-03,-5.000000E-03,+4.780000E+03,+10.24394E-03
-1.715000E-03,+3.040201E-03,+4.785000E+03,+10.28300E-03
-1.710000E-03,+3.040201E-03,+4.790000E+03,+10.32206E-03
-1.705000E-03,+2.537688E-03,+4.795000E+03,+10.36113E-03
-1.700000E-03,+2.537688E-03,+4.800000E+03,+10.41972E-03
-1.695000E-03,-5.000000E-03,+4.805000E+03,+10.45878E-03
-1.690000E-03,+3.040201E-03,+4.810000E+03,+10.49784E-03
-1.685000E-03,+10.577889E-03,+4.815000E+03,+10.53691E-03
-1.680000E-03,+3.040201E-03,+4.820000E+03,+10.59550E-03
-1.675000E-03,-5.000000E-03,+4.825000E+03,+10.63456E-03
-1.670000E-03,+3.040201E-03,+4.830000E+03,+10.67363E-03
-1.665000E-03,+3.040201E-03,+4.835000E+03,+10.71269E-03
-1.660000E-03,+3.040201E-03,+4.840000E+03,+10.75175E-03
-1.655000E-03,-5.000000E-03,+4.845000E+03,+10.81034E-03
-1.650000E-03,+2.537688E-03,+4.850000E+03,+10.84941E-03
-1.645000E-03,+3.040201E-03,+4.855000E+03,+10.88847E-03
-1.640000E-03,+2.537688E-03,+4.860000E+03,+10.94706E-03
-1.635000E-03,-5.000000E-03,+4.865000E+03,+10.98613E-03
-1.630000E-03,+3.040201E-03,+4.870000E+03,+11.02519E-03
-1.625000E-03,+2.537688E-03,+4.875000E+03,+11.08378E-03
-1.620000E-03,+3.040201E-03,+4.880000E+03,+11.12284E-03
-1.615000E-03,+3.040201E-03,+4.885000E+03,+11.18144E-03
-1.610000E-03,+10.577889E-03,+4.890000E+03,+11.22050E-03
-1.605000E-03,+3.040201E-03,+4.895000E+03,+11.27909E-03
-1.600000E-03,+3.040201E-03,+4.900000E+03,+11.31816E-03
-1.595000E-03,+3.040201E-03,+4.905000E+03,+11.37675E-03
-1.590000E-03,+3.040201E-03,+4.910000E+03,+11.41581E-03
-1.585000E-03,+2.537688E-03,+4.915000E+03,+11.47441E-03
-1.580000E-03,+2.537688E-03,+4.920000E+03,+11.51347E-03
-1.575000E-03,+3.040201E-03,+4.925000E+03,+11.57206E-03
-1.570000E-03,+3.040201E-03,+4.930000E+03,+11.63066E-03
-1.565000E-03,+3.040201E-03,+4.935000E+03,+11.68925E-03
-1.560000E-03,+3.040201E-03,+4.940000E+03,+11.72831E-03
-1.555000E-03,+3.040201E-03,+4.945000E+03,+11.78691E-03
-1.550000E-03,+3.040201E-03,+4.950000E+03,+11.84550E-03
-1.545000E-03,+2.537688E-03,+4.955000E+03,+11.90409E-03
-1.540000E-03,-5.000000E-03,+4.960000E+03,+11.96269E-03
-1.535000E-03,-5.000000E-03,+4.965000E+03,+12.02128E-03
-1.530000E-03,+3.040201E-03,+4.970000E+03,+12.07988E-03
-1.525000E-03,+3.040201E-03,+4.975000E+03,+12.13847E-03
-1.520000E-03,-5.000000E-03,+4.980000E+03,+12.21659E-03
-1.515000E-03,+3.040201E-03,+4.985000E+03,+12.27519E-03
-1.510000E-03,+3.040201E-03,+4.990000E+03,+12.33378E-03
-1.505000E-03,-5.000000E-03,+4.995000E+03,+12.39238E-03
-1.500000E-03,+3.040201E-03,+5.000000E+03,+12.45097E-03
-1.495000E-03,-5.000000E-03,+5.005000E+03,+12.52909E-03
-1.490000E-03,+3.040201E-03,+5.010000E+03,+12.58769E-03
-1.485000E-03,-5.000000E-03,+5.015000E+03,+12.66581E-03
-1.480000E-03,+3.040201E-03,+5.020000E+03,+12.72441E-03
-1.475000E-03,+3.040201E-03,+5.025000E+03,+12.78300E-03
-1.470000E-03,+2.537688E-03,+5.030000E+03,+12.86113E-03
-1.465000E-03,+3.040201E-03,+5.035000E+03,+12.91972E-03
-1.460000E-03,-5.000000E-03,+5.040000E+03,+12.99784E-03
-1.455000E-03,+2.537688E-03,+5.045000E+03,+13.05644E-03
-1.450000E-03,+2.537688E-03,+5.050000E+03,+13.13456E-03
-1.445000E-03,+2.537688E-03,+5.055000E+03,+13.19316E-03
-1.440000E-03,+3.040201E-03,+5.060000E+03,+13.27128E-03
-1.435000E-03,+3.040201E-03,+5.065000E+03,+13.32988E-03
-1.430000E-03,+2.537688E-03,+5.070000E+03,+13.40800E-03
-1.425000E-03,+3.040201E-03,+5.075000E+03,+13.48613E-03
-1.420000E-03,-5.000000E-03,+5.080000E+03,+13.56425E-03
-1.415000E-03,-5.000000E-03,+5.085000E+03,+13.64238E-03
-1.410000E-03,+3.040201E-03,+5.090000E+03,+13.70097E-03
-1.405000E-03,-5.000000E-03,+5.095000E+03,+13.77909E-03
-1.400000E-03,+3.040201E-03,+5.100000E+03,+13.85722E-03
-1.395000E-03,+3.040201E-03,+5.105000E+03,+13.93534E-03
-1.390000E-03,+3.040201E-03,+5.110000E+03,+14.01347E-03
-1.385000E-03,+3.040201E-03,+5.115000E+03,+14.09159E-03
-1.380000E-03,+3.040201E-03,+5.120000E+03,+14.16972E-03
-1.375000E-03,+2.537688E-03,+5.125000E+03,+14.24784E-03
-1.370000E-03,+3.040201E-03,+5.130000E+03,+14.32597E-03
-1.365000E-03,-5.000000E-03,+5.135000E+03,+14.40409E-03
-1.360000E-03,-5.000000E-03,+5.140000E+03,+14.48222E-03
-1.355000E-03,-5.000000E-03,+5.145000E+03,+14.56034E-03
-1.350000E-03,+3.040201E-03,+5.150000E+03,+14.63847E-03
-1.345000E-03,+2.537688E-03,+5.155000E+03,+14.71659E-03
-1.340000E-03,+3.040201E-03,+5.160000E+03,+14.79472E-03
-1.335000E-03,+3.040201E-03,+5.165000E+03,+14.89238E-03
-1.330000E-03,+3.040201E-03,+5.170000E+03,+14.97050E-03
-1.325000E-03,+3.040201E-03,+5.175000E+03,+15.04863E-03
-1.320000E-03,+3.040201E-03,+5.180000E+03,+15.14628E-03
-1.315000E-03,+3.040201E-03,+5.185000E+03,+15.22441E-03
-1.310000E-03,+3.040201E-03,+5.190000E+03,+15.30253E-03
-1.305000E-03,+3.040201E-03,+5.195000E+03,+15.40019E-03
-1.300000E-03,+3.040201E-03,+5.200000E+03,+15.49784E-03
-1.295000E-03,-5.000000E-03,+5.205000E+03,+15.57597E-03
-1.290000E-03,-5.000000E-03,+5.210000E+03,+15.67363E-03
-1.285000E-03,+3.040201E-03,+5.215000E+03,+15.75175E-03
-1.280000E-03,+2.537688E-03,+5.220000E+03,+15.84941E-03
-1.275000E-03,+2.537688E-03,+5.225000E+03,+15.92753E-03
-1.270000E-03,-5.000000E-03,+5.230000E+03,+16.02519E-03
-1.265000E-03,-5.000000E-03,+5.235000E+03,+16.12284E-03
-1.260000E-03,-5.000000E-03,+5.240000E+03,+16.22050E-03
-1.255000E-03,+3.040201E-03,+5.245000E+03,+16.31816E-03
-1.250000E-03,+3.040201E-03,+5.250000E+03,+16.41581E-03
-1.245000E-03,+3.040201E-03,+5.255000E+03,+16.51347E-03
-1.240000E-03,-5.000000E-03,+5.260000E+03,+16.61113E-03
-1.235000E-03,+3.040201E-03,+5.265000E+03,+16.70878E-03
-1.230000E-03,-5.000000E-03,+5.270000E+03,+16.82597E-03
-1.225000E-03,+2.537688E-03,+5.275000E+03,+16.92363E-03
-1.220000E-03,+3.040201E-03,+5.280000E+03,+17.04081E-03
-1.215000E-03,+2.537688E-03,+5.285000E+03,+17.13847E-03
-1.210000E-03,-5.000000E-03,+5.290000E+03,+17.25566E-03
-1.205000E-03,+3.040201E-03,+5.295000E+03,+17.35331E-03
-1.200000E-03,+3.040201E-03,+5.300000E+03,+17.47050E-03
-1.195000E-03,+3.040201E-03,+5.305000E+03,+17.58769E-03
-1.190000E-03,+3.040201E-03,+5.310000E+03,+17.70488E-03
-1.185000E-03,+3.040201E-03,+5.315000E+03,+17.82206E-03
-1.180000E-03,+2.537688E-03,+5.320000E+03,+17.93925E-03
-1.175000E-03,+3.040201E-03,+5.325000E+03,+18.05644E-03
-1.170000E-03,+3.040201E-03,+5.330000E+03,+18.17363E-03
-1.165000E-03,+3.040201E-03,+5.335000E+03,+18.29081E-03
-1.160000E-03,-5.000000E-03,+5.340000E+03,+18.40800E-03
-1.155000E-03,+3.040201E-03,+5.345000E+03,+18.50566E-03
-1.150000E-03,-5.000000E-03,+5.350000E+03,+18.64238E-03
-1.145000E-03,+2.537688E-03,+5.355000E+03,+18.75956E-03
-1.140000E-03,+3.040201E-03,+5.360000E+03,+18.89628E-03
-1.135000E-03,-5.000000E-03,+5.365000E+03,+19.03300E-03
-1.130000E-03,+3.040201E-03,+5.370000E+03,+19.15019E-03
-1.125000E-03,+3.040201E-03,+5.375000E+03,+19.28691E-03
