second,Volt_1,Hertz,Volt_2
-5.34000E-03,-5.00000E-03,+3.830000E+03,+2.43144E-03
-5.33000E-03,+3.04020E-03,+3.835000E+03,+2.43144E-03
-5.32000E-03,+2.53769E-03,+3.840000E+03,+2.43144E-03
-5.31000E-03,-5.00000E-03,+3.845000E+03,+2.43144E-03
-5.30000E-03,-5.00000E-03,+3.850000E+03,+2.43144E-03
-5.29000E-03,-5.00000E-03,+3.855000E+03,+2.43144E-03
-5.28000E-03,+2.53769E-03,+3.860000E+03,+2.43144E-03
-5.27000E-03,-5.00000E-03,+3.865000E+03,+2.43144E-03
-5.26000E-03,+3.04020E-03,+3.870000E+03,+2.43144E-03
-5.25000E-03,+3.04020E-03,+3.875000E+03,+2.45097E-03
-5.24000E-03,-5.00000E-03,+3.880000E+03,+2.47050E-03
-5.23000E-03,+3.04020E-03,+3.885000E+03,+2.49003E-03
-5.22000E-03,-12.53769E-03,+3.890000E+03,+2.49003E-03
-5.21000E-03,-5.00000E-03,+3.895000E+03,+2.50956E-03
-5.20000E-03,+3.04020E-03,+3.900000E+03,+2.50956E-03
-5.19000E-03,+3.04020E-03,+3.905000E+03,+2.52909E-03
-5.18000E-03,-5.00000E-03,+3.910000E+03,+2.52909E-03
-5.17000E-03,-5.00000E-03,+3.915000E+03,+2.56816E-03
-5.16000E-03,-5.00000E-03,+3.920000E+03,+2.58769E-03
-5.15000E-03,-5.00000E-03,+3.925000E+03,+2.60722E-03
-5.14000E-03,-5.00000E-03,+3.930000E+03,+2.62675E-03
-5.13000E-03,-5.00000E-03,+3.935000E+03,+2.62675E-03
-5.12000E-03,+3.04020E-03,+3.940000E+03,+2.64628E-03
-5.11000E-03,+3.04020E-03,+3.945000E+03,+2.66581E-03
-5.10000E-03,+3.04020E-03,+3.950000E+03,+2.68534E-03
-5.09000E-03,+3.04020E-03,+3.955000E+03,+2.70488E-03
-5.08000E-03,-5.00000E-03,+3.960000E+03,+2.70488E-03
-5.07000E-03,+2.53769E-03,+3.965000E+03,+2.72441E-03
-5.06000E-03,+3.04020E-03,+3.970000E+03,+2.74394E-03
-5.05000E-03,+3.04020E-03,+3.975000E+03,+2.74394E-03
-5.04000E-03,+3.04020E-03,+3.980000E+03,+2.76347E-03
-5.03000E-03,+3.04020E-03,+3.985000E+03,+2.76347E-03
-5.02000E-03,-5.00000E-03,+3.990000E+03,+2.78300E-03
-5.01000E-03,-5.00000E-03,+3.995000E+03,+2.78300E-03
-5.00000E-03,-5.00000E-03,+4.000000E+03,+2.80253E-03
-4.99000E-03,-5.00000E-03,+4.005000E+03,+2.80253E-03
-4.98000E-03,+3.04020E-03,+4.010000E+03,+2.80253E-03
-4.97000E-03,+3.04020E-03,+4.015000E+03,+2.80253E-03
-4.96000E-03,-5.00000E-03,+4.020000E+03,+2.80253E-03
-4.95000E-03,+3.04020E-03,+4.025000E+03,+2.80253E-03
-4.94000E-03,+3.04020E-03,+4.030000E+03,+2.80253E-03
-4.93000E-03,-5.00000E-03,+4.035000E+03,+2.80253E-03
-4.92000E-03,+2.53769E-03,+4.040000E+03,+2.80253E-03
-4.91000E-03,-5.00000E-03,+4.045000E+03,+2.80253E-03
-4.90000E-03,-5.00000E-03,+4.050000E+03,+2.80253E-03
-4.89000E-03,-5.00000E-03,+4.055000E+03,+2.80253E-03
-4.88000E-03,+3.04020E-03,+4.060000E+03,+2.80253E-03
-4.87000E-03,+3.04020E-03,+4.065000E+03,+2.78300E-03
-4.86000E-03,+3.04020E-03,+4.070000E+03,+2.78300E-03
-4.85000E-03,+3.04020E-03,+4.075000E+03,+2.78300E-03
-4.84000E-03,+2.53769E-03,+4.080000E+03,+2.78300E-03
-4.83000E-03,-5.00000E-03,+4.085000E+03,+2.78300E-03
-4.82000E-03,-5.00000E-03,+4.090000E+03,+2.78300E-03
-4.81000E-03,-5.00000E-03,+4.095000E+03,+2.78300E-03
-4.80000E-03,+3.04020E-03,+4.100000E+03,+2.78300E-03
-4.79000E-03,-5.00000E-03,+4.105000E+03,+2.78300E-03
-4.78000E-03,-5.00000E-03,+4.110000E+03,+2.78300E-03
-4.77000E-03,-5.00000E-03,+4.115000E+03,+2.80253E-03
-4.76000E-03,+3.04020E-03,+4.120000E+03,+2.82206E-03
-4.75000E-03,+3.04020E-03,+4.125000E+03,+2.82206E-03
-4.74000E-03,+3.04020E-03,+4.130000E+03,+2.82206E-03
-4.73000E-03,-12.53769E-03,+4.135000E+03,+2.82206E-03
-4.72000E-03,+2.53769E-03,+4.140000E+03,+2.84159E-03
-4.71000E-03,-5.00000E-03,+4.145000E+03,+2.84159E-03
-4.70000E-03,+3.04020E-03,+4.150000E+03,+2.86113E-03
-4.69000E-03,+2.53769E-03,+4.155000E+03,+2.88066E-03
-4.68000E-03,-5.00000E-03,+4.160000E+03,+2.90019E-03
-4.67000E-03,-5.00000E-03,+4.165000E+03,+2.90019E-03
-4.66000E-03,-5.00000E-03,+4.170000E+03,+2.90019E-03
-4.65000E-03,-5.00000E-03,+4.175000E+03,+2.90019E-03
-4.64000E-03,+3.04020E-03,+4.180000E+03,+2.91972E-03
-4.63000E-03,+3.04020E-03,+4.185000E+03,+2.93925E-03
-4.62000E-03,+2.53769E-03,+4.190000E+03,+2.95878E-03
-4.61000E-03,+3.04020E-03,+4.195000E+03,+2.95878E-03
-4.60000E-03,-5.00000E-03,+4.200000E+03,+2.97831E-03
-4.59000E-03,+10.57789E-03,+4.205000E+03,+2.97831E-03
-4.58000E-03,+3.04020E-03,+4.210000E+03,+2.97831E-03
-4.57000E-03,+3.04020E-03,+4.215000E+03,+2.97831E-03
-4.56000E-03,+3.04020E-03,+4.220000E+03,+2.99784E-03
-4.55000E-03,+3.04020E-03,+4.225000E+03,+3.01738E-03
-4.54000E-03,+2.53769E-03,+4.230000E+03,+3.01738E-03
-4.53000E-03,+3.04020E-03,+4.235000E+03,+3.03691E-03
-4.52000E-03,-5.00000E-03,+4.240000E+03,+3.03691E-03
-4.51000E-03,-13.04020E-03,+4.245000E+03,+3.03691E-03
-4.50000E-03,-5.00000E-03,+4.250000E+03,+3.03691E-03
-4.49000E-03,-5.00000E-03,+4.255000E+03,+3.03691E-03
-4.48000E-03,-5.00000E-03,+4.260000E+03,+3.03691E-03
-4.47000E-03,-5.00000E-03,+4.265000E+03,+3.03691E-03
-4.46000E-03,+2.53769E-03,+4.270000E+03,+3.03691E-03
-4.45000E-03,+2.53769E-03,+4.275000E+03,+3.03691E-03
-4.44000E-03,-5.00000E-03,+4.280000E+03,+3.03691E-03
-4.43000E-03,+3.04020E-03,+4.285000E+03,+3.03691E-03
-4.42000E-03,+2.53769E-03,+4.290000E+03,+3.03691E-03
-4.41000E-03,-5.00000E-03,+4.295000E+03,+3.01738E-03
-4.40000E-03,-5.00000E-03,+4.300000E+03,+3.01738E-03
-4.39000E-03,+3.04020E-03,+4.305000E+03,+3.01738E-03
-4.38000E-03,+3.04020E-03,+4.310000E+03,+3.01738E-03
-4.37000E-03,+2.53769E-03,+4.315000E+03,+3.01738E-03
-4.36000E-03,+2.53769E-03,+4.320000E+03,+3.01738E-03
-4.35000E-03,+3.04020E-03,+4.325000E+03,+3.01738E-03
-4.34000E-03,+3.04020E-03,+4.330000E+03,+3.01738E-03
-4.33000E-03,+3.04020E-03,+4.335000E+03,+3.01738E-03
-4.32000E-03,+3.04020E-03,+4.340000E+03,+3.03691E-03
-4.31000E-03,-5.00000E-03,+4.345000E+03,+3.03691E-03
-4.30000E-03,+2.53769E-03,+4.350000E+03,+3.05644E-03
-4.29000E-03,+3.04020E-03,+4.355000E+03,+3.05644E-03
-4.28000E-03,+2.53769E-03,+4.360000E+03,+3.07597E-03
-4.27000E-03,+10.57789E-03,+4.365000E+03,+3.07597E-03
-4.26000E-03,+3.04020E-03,+4.370000E+03,+3.09550E-03
-4.25000E-03,+3.04020E-03,+4.375000E+03,+3.11503E-03
-4.24000E-03,+3.04020E-03,+4.380000E+03,+3.13456E-03
-4.23000E-03,-5.00000E-03,+4.385000E+03,+3.15409E-03
-4.22000E-03,-5.00000E-03,+4.390000E+03,+3.17363E-03
-4.21000E-03,-5.00000E-03,+4.395000E+03,+3.19316E-03
-4.20000E-03,+3.04020E-03,+4.400000E+03,+3.21269E-03
-4.19000E-03,+2.53769E-03,+4.405000E+03,+3.21269E-03
-4.18000E-03,+3.04020E-03,+4.410000E+03,+3.23222E-03
-4.17000E-03,-5.00000E-03,+4.415000E+03,+3.25175E-03
-4.16000E-03,+3.04020E-03,+4.420000E+03,+3.27128E-03
-4.15000E-03,+3.04020E-03,+4.425000E+03,+3.27128E-03
-4.14000E-03,+2.53769E-03,+4.430000E+03,+3.27128E-03
-4.13000E-03,-5.00000E-03,+4.435000E+03,+3.27128E-03
-4.12000E-03,+3.04020E-03,+4.440000E+03,+3.27128E-03
-4.11000E-03,+3.04020E-03,+4.445000E+03,+3.27128E-03
-4.10000E-03,-5.00000E-03,+4.450000E+03,+3.27128E-03
-4.09000E-03,-5.00000E-03,+4.455000E+03,+3.27128E-03
-4.08000E-03,-5.00000E-03,+4.460000E+03,+3.27128E-03
-4.07000E-03,+2.53769E-03,+4.465000E+03,+3.27128E-03
-4.06000E-03,-5.00000E-03,+4.470000E+03,+3.27128E-03
-4.05000E-03,+3.04020E-03,+4.475000E+03,+3.25175E-03
-4.04000E-03,-5.00000E-03,+4.480000E+03,+3.25175E-03
-4.03000E-03,-5.00000E-03,+4.485000E+03,+3.23222E-03
-4.02000E-03,-5.00000E-03,+4.490000E+03,+3.23222E-03
-4.01000E-03,+3.04020E-03,+4.495000E+03,+3.23222E-03
-4.00000E-03,+3.04020E-03,+4.500000E+03,+3.23222E-03
-3.99000E-03,+2.53769E-03,+4.505000E+03,+3.25175E-03
-3.98000E-03,+3.04020E-03,+4.510000E+03,+3.25175E-03
-3.97000E-03,+3.04020E-03,+4.515000E+03,+3.25175E-03
-3.96000E-03,+3.04020E-03,+4.520000E+03,+3.25175E-03
-3.95000E-03,-5.00000E-03,+4.525000E+03,+3.27128E-03
-3.94000E-03,+2.53769E-03,+4.530000E+03,+3.31034E-03
-3.93000E-03,+3.04020E-03,+4.535000E+03,+3.32988E-03
-3.92000E-03,-5.00000E-03,+4.540000E+03,+3.34941E-03
-3.91000E-03,-5.00000E-03,+4.545000E+03,+3.36894E-03
-3.90000E-03,-5.00000E-03,+4.550000E+03,+3.38847E-03
-3.89000E-03,-5.00000E-03,+4.555000E+03,+3.40800E-03
-3.88000E-03,-5.00000E-03,+4.560000E+03,+3.42753E-03
-3.87000E-03,+2.53769E-03,+4.565000E+03,+3.44706E-03
-3.86000E-03,-5.00000E-03,+4.570000E+03,+3.46659E-03
-3.85000E-03,+2.53769E-03,+4.575000E+03,+3.50566E-03
-3.84000E-03,+2.53769E-03,+4.580000E+03,+3.52519E-03
-3.83000E-03,+3.04020E-03,+4.585000E+03,+3.54472E-03
-3.82000E-03,+3.04020E-03,+4.590000E+03,+3.56425E-03
-3.81000E-03,+3.04020E-03,+4.595000E+03,+3.58378E-03
-3.80000E-03,+3.04020E-03,+4.600000E+03,+3.60331E-03
-3.79000E-03,+2.53769E-03,+4.605000E+03,+3.62284E-03
-3.78000E-03,+2.53769E-03,+4.610000E+03,+3.64238E-03
-3.77000E-03,+2.53769E-03,+4.615000E+03,+3.66191E-03
-3.76000E-03,+3.04020E-03,+4.620000E+03,+3.68144E-03
-3.75000E-03,+2.53769E-03,+4.625000E+03,+3.68144E-03
-3.74000E-03,+3.04020E-03,+4.630000E+03,+3.70097E-03
-3.73000E-03,+3.04020E-03,+4.635000E+03,+3.72050E-03
-3.72000E-03,+3.04020E-03,+4.640000E+03,+3.74003E-03
-3.71000E-03,-5.00000E-03,+4.645000E+03,+3.75956E-03
-3.70000E-03,-5.00000E-03,+4.650000E+03,+3.77909E-03
-3.69000E-03,-5.00000E-03,+4.655000E+03,+3.79863E-03
-3.68000E-03,-5.00000E-03,+4.660000E+03,+3.79863E-03
-3.67000E-03,+3.04020E-03,+4.665000E+03,+3.81816E-03
-3.66000E-03,+3.04020E-03,+4.670000E+03,+3.81816E-03
-3.65000E-03,+3.04020E-03,+4.675000E+03,+3.83769E-03
-3.64000E-03,-5.00000E-03,+4.680000E+03,+3.85722E-03
-3.63000E-03,+3.04020E-03,+4.685000E+03,+3.89628E-03
-3.62000E-03,-5.00000E-03,+4.690000E+03,+3.91581E-03
-3.61000E-03,+2.53769E-03,+4.695000E+03,+3.93534E-03
-3.60000E-03,+2.53769E-03,+4.700000E+03,+3.93534E-03
-3.59000E-03,+2.53769E-03,+4.705000E+03,+3.95488E-03
-3.58000E-03,-5.00000E-03,+4.710000E+03,+3.95488E-03
-3.57000E-03,-5.00000E-03,+4.715000E+03,+3.97441E-03
-3.56000E-03,+3.04020E-03,+4.720000E+03,+3.99394E-03
-3.55000E-03,+2.53769E-03,+4.725000E+03,+4.01347E-03
-3.54000E-03,-5.00000E-03,+4.730000E+03,+4.01347E-03
-3.53000E-03,-5.00000E-03,+4.735000E+03,+4.03300E-03
-3.52000E-03,+2.53769E-03,+4.740000E+03,+4.05253E-03
-3.51000E-03,+3.04020E-03,+4.745000E+03,+4.05253E-03
-3.50000E-03,-5.00000E-03,+4.750000E+03,+4.07206E-03
-3.49000E-03,-5.00000E-03,+4.755000E+03,+4.07206E-03
-3.48000E-03,-5.00000E-03,+4.760000E+03,+4.07206E-03
-3.47000E-03,-5.00000E-03,+4.765000E+03,+4.07206E-03
-3.46000E-03,+3.04020E-03,+4.770000E+03,+4.07206E-03
-3.45000E-03,+3.04020E-03,+4.775000E+03,+4.07206E-03
-3.44000E-03,-5.00000E-03,+4.780000E+03,+4.07206E-03
-3.43000E-03,+3.04020E-03,+4.785000E+03,+4.07206E-03
-3.42000E-03,+2.53769E-03,+4.790000E+03,+4.09159E-03
-3.41000E-03,+3.04020E-03,+4.795000E+03,+4.11113E-03
-3.40000E-03,-5.00000E-03,+4.800000E+03,+4.11113E-03
-3.39000E-03,+2.53769E-03,+4.805000E+03,+4.13066E-03
-3.38000E-03,+3.04020E-03,+4.810000E+03,+4.15019E-03
-3.37000E-03,-5.00000E-03,+4.815000E+03,+4.16972E-03
-3.36000E-03,-5.00000E-03,+4.820000E+03,+4.18925E-03
-3.35000E-03,-5.00000E-03,+4.825000E+03,+4.18925E-03
-3.34000E-03,+2.53769E-03,+4.830000E+03,+4.22831E-03
-3.33000E-03,-5.00000E-03,+4.835000E+03,+4.24784E-03
-3.32000E-03,+3.04020E-03,+4.840000E+03,+4.26738E-03
-3.31000E-03,+3.04020E-03,+4.845000E+03,+4.30644E-03
-3.30000E-03,+3.04020E-03,+4.850000E+03,+4.32597E-03
-3.29000E-03,-5.00000E-03,+4.855000E+03,+4.34550E-03
-3.28000E-03,+2.53769E-03,+4.860000E+03,+4.38456E-03
-3.27000E-03,-5.00000E-03,+4.865000E+03,+4.40409E-03
-3.26000E-03,+3.04020E-03,+4.870000E+03,+4.42363E-03
-3.25000E-03,+3.04020E-03,+4.875000E+03,+4.46269E-03
-3.24000E-03,+3.04020E-03,+4.880000E+03,+4.50175E-03
-3.23000E-03,+3.04020E-03,+4.885000E+03,+4.52128E-03
-3.22000E-03,-5.00000E-03,+4.890000E+03,+4.54081E-03
-3.21000E-03,+2.53769E-03,+4.895000E+03,+4.57988E-03
-3.20000E-03,-5.00000E-03,+4.900000E+03,+4.59941E-03
-3.19000E-03,+3.04020E-03,+4.905000E+03,+4.61894E-03
-3.18000E-03,-5.00000E-03,+4.910000E+03,+4.65800E-03
-3.17000E-03,-5.00000E-03,+4.915000E+03,+4.67753E-03
-3.16000E-03,+3.04020E-03,+4.920000E+03,+4.69706E-03
-3.15000E-03,+3.04020E-03,+4.925000E+03,+4.71659E-03
-3.14000E-03,+3.04020E-03,+4.930000E+03,+4.73613E-03
-3.13000E-03,-5.00000E-03,+4.935000E+03,+4.75566E-03
-3.12000E-03,-5.00000E-03,+4.940000E+03,+4.77519E-03
-3.11000E-03,-5.00000E-03,+4.945000E+03,+4.81425E-03
-3.10000E-03,+2.53769E-03,+4.950000E+03,+4.85331E-03
-3.09000E-03,+3.04020E-03,+4.955000E+03,+4.89238E-03
-3.08000E-03,+3.04020E-03,+4.960000E+03,+4.93144E-03
-3.07000E-03,-5.00000E-03,+4.965000E+03,+4.95097E-03
-3.06000E-03,-5.00000E-03,+4.970000E+03,+4.99003E-03
-3.05000E-03,+3.04020E-03,+4.975000E+03,+5.00956E-03
-3.04000E-03,-5.00000E-03,+4.980000E+03,+5.04863E-03
-3.03000E-03,+2.53769E-03,+4.985000E+03,+5.08769E-03
-3.02000E-03,-5.00000E-03,+4.990000E+03,+5.12675E-03
-3.01000E-03,+2.53769E-03,+4.995000E+03,+5.16581E-03
-3.00000E-03,-5.00000E-03,+5.000000E+03,+5.18534E-03
-2.99000E-03,+3.04020E-03,+5.005000E+03,+5.22441E-03
-2.98000E-03,+3.04020E-03,+5.010000E+03,+5.26347E-03
-2.97000E-03,+11.08040E-03,+5.015000E+03,+5.28300E-03
-2.96000E-03,+10.57789E-03,+5.020000E+03,+5.32206E-03
-2.95000E-03,+3.04020E-03,+5.025000E+03,+5.36113E-03
-2.94000E-03,+3.04020E-03,+5.030000E+03,+5.40019E-03
-2.93000E-03,-5.00000E-03,+5.035000E+03,+5.43925E-03
-2.92000E-03,+3.04020E-03,+5.040000E+03,+5.47831E-03
-2.91000E-03,-5.00000E-03,+5.045000E+03,+5.51738E-03
-2.90000E-03,+2.53769E-03,+5.050000E+03,+5.53691E-03
-2.89000E-03,-5.00000E-03,+5.055000E+03,+5.57597E-03
-2.88000E-03,-12.53769E-03,+5.060000E+03,+5.61503E-03
-2.87000E-03,-5.00000E-03,+5.065000E+03,+5.65409E-03
-2.86000E-03,-5.00000E-03,+5.070000E+03,+5.69316E-03
-2.85000E-03,+2.53769E-03,+5.075000E+03,+5.73222E-03
-2.84000E-03,+3.04020E-03,+5.080000E+03,+5.77128E-03
-2.83000E-03,-5.00000E-03,+5.085000E+03,+5.79081E-03
-2.82000E-03,+3.04020E-03,+5.090000E+03,+5.82988E-03
-2.81000E-03,-5.00000E-03,+5.095000E+03,+5.84941E-03
-2.80000E-03,+2.53769E-03,+5.100000E+03,+5.90800E-03
-2.79000E-03,+3.04020E-03,+5.105000E+03,+5.94706E-03
-2.78000E-03,+3.04020E-03,+5.110000E+03,+5.98613E-03
-2.77000E-03,+2.53769E-03,+5.115000E+03,+6.00566E-03
-2.76000E-03,+3.04020E-03,+5.120000E+03,+6.04472E-03
-2.75000E-03,+3.04020E-03,+5.125000E+03,+6.06425E-03
-2.74000E-03,+3.04020E-03,+5.130000E+03,+6.08378E-03
-2.73000E-03,+3.04020E-03,+5.135000E+03,+6.12284E-03
-2.72000E-03,+3.04020E-03,+5.140000E+03,+6.16191E-03
-2.71000E-03,+3.04020E-03,+5.145000E+03,+6.20097E-03
-2.70000E-03,-5.00000E-03,+5.150000E+03,+6.24003E-03
-2.69000E-03,+2.53769E-03,+5.155000E+03,+6.25956E-03
-2.68000E-03,+10.57789E-03,+5.160000E+03,+6.27909E-03
-2.67000E-03,+3.04020E-03,+5.165000E+03,+6.29863E-03
-2.66000E-03,+3.04020E-03,+5.170000E+03,+6.31816E-03
-2.65000E-03,+2.53769E-03,+5.175000E+03,+6.33769E-03
-2.64000E-03,+3.04020E-03,+5.180000E+03,+6.35722E-03
-2.63000E-03,+3.04020E-03,+5.185000E+03,+6.39628E-03
-2.62000E-03,+3.04020E-03,+5.190000E+03,+6.41581E-03
-2.61000E-03,-5.00000E-03,+5.195000E+03,+6.45488E-03
-2.60000E-03,-5.00000E-03,+5.200000E+03,+6.47441E-03
-2.59000E-03,-5.00000E-03,+5.205000E+03,+6.51347E-03
-2.58000E-03,-5.00000E-03,+5.210000E+03,+6.53300E-03
-2.57000E-03,+2.53769E-03,+5.215000E+03,+6.57206E-03
-2.56000E-03,+3.04020E-03,+5.220000E+03,+6.61113E-03
-2.55000E-03,+3.04020E-03,+5.225000E+03,+6.63066E-03
-2.54000E-03,+3.04020E-03,+5.230000E+03,+6.66972E-03
-2.53000E-03,+3.04020E-03,+5.235000E+03,+6.70878E-03
-2.52000E-03,+3.04020E-03,+5.240000E+03,+6.74784E-03
-2.51000E-03,+2.53769E-03,+5.245000E+03,+6.76738E-03
-2.50000E-03,+3.04020E-03,+5.250000E+03,+6.82597E-03
-2.49000E-03,+3.04020E-03,+5.255000E+03,+6.86503E-03
-2.48000E-03,+3.04020E-03,+5.260000E+03,+6.90409E-03
-2.47000E-03,+3.04020E-03,+5.265000E+03,+6.96269E-03
-2.46000E-03,+3.04020E-03,+5.270000E+03,+7.00175E-03
-2.45000E-03,+3.04020E-03,+5.275000E+03,+7.06034E-03
-2.44000E-03,+3.04020E-03,+5.280000E+03,+7.11894E-03
-2.43000E-03,-5.00000E-03,+5.285000E+03,+7.17753E-03
-2.42000E-03,+3.04020E-03,+5.290000E+03,+7.23613E-03
-2.41000E-03,-5.00000E-03,+5.295000E+03,+7.29472E-03
-2.40000E-03,+3.04020E-03,+5.300000E+03,+7.35331E-03
-2.39000E-03,+3.04020E-03,+5.305000E+03,+7.41191E-03
-2.38000E-03,+2.53769E-03,+5.310000E+03,+7.49003E-03
-2.37000E-03,-5.00000E-03,+5.315000E+03,+7.54863E-03
-2.36000E-03,+3.04020E-03,+5.320000E+03,+7.60722E-03
-2.35000E-03,+2.53769E-03,+5.325000E+03,+7.68534E-03
-2.34000E-03,-5.00000E-03,+5.330000E+03,+7.74394E-03
-2.33000E-03,+3.04020E-03,+5.335000E+03,+7.82206E-03
-2.32000E-03,-5.00000E-03,+5.340000E+03,+7.88066E-03
-2.31000E-03,+2.53769E-03,+5.345000E+03,+7.93925E-03
-2.30000E-03,+2.53769E-03,+5.350000E+03,+7.99784E-03
-2.29000E-03,-5.00000E-03,+5.355000E+03,+8.07597E-03
-2.28000E-03,+2.53769E-03,+5.360000E+03,+8.13456E-03
-2.27000E-03,+3.04020E-03,+5.365000E+03,+8.19316E-03
-2.26000E-03,-5.00000E-03,+5.370000E+03,+8.25175E-03
-2.25000E-03,+2.53769E-03,+5.375000E+03,+8.31034E-03
-2.24000E-03,+3.04020E-03,+5.380000E+03,+8.36894E-03
-2.23000E-03,-5.00000E-03,+5.385000E+03,+8.42753E-03
-2.22000E-03,-5.00000E-03,+5.390000E+03,+8.48613E-03
-2.21000E-03,+3.04020E-03,+5.395000E+03,+8.54472E-03
-2.20000E-03,-5.00000E-03,+5.400000E+03,+8.60331E-03
-2.19000E-03,-5.00000E-03,+5.405000E+03,+8.66191E-03
-2.18000E-03,-5.00000E-03,+5.410000E+03,+8.72050E-03
-2.17000E-03,+3.04020E-03,+5.415000E+03,+8.77909E-03
-2.16000E-03,+3.04020E-03,+5.420000E+03,+8.85722E-03
-2.15000E-03,-5.00000E-03,+5.425000E+03,+8.91581E-03
-2.14000E-03,+3.04020E-03,+5.430000E+03,+8.97441E-03
-2.13000E-03,+2.53769E-03,+5.435000E+03,+9.05253E-03
-2.12000E-03,-5.00000E-03,+5.440000E+03,+9.11113E-03
-2.11000E-03,+3.04020E-03,+5.445000E+03,+9.18925E-03
-2.10000E-03,+3.04020E-03,+5.450000E+03,+9.24784E-03
-2.09000E-03,-5.00000E-03,+5.455000E+03,+9.30644E-03
-2.08000E-03,-5.00000E-03,+5.460000E+03,+9.38456E-03
-2.07000E-03,-5.00000E-03,+5.465000E+03,+9.46269E-03
-2.06000E-03,+3.04020E-03,+5.470000E+03,+9.54081E-03
-2.05000E-03,+3.04020E-03,+5.475000E+03,+9.61894E-03
-2.04000E-03,-5.00000E-03,+5.480000E+03,+9.69706E-03
-2.03000E-03,+3.04020E-03,+5.485000E+03,+9.77519E-03
-2.02000E-03,+3.04020E-03,+5.490000E+03,+9.85331E-03
-2.01000E-03,-5.00000E-03,+5.495000E+03,+9.93144E-03
-2.00000E-03,+3.04020E-03,+5.500000E+03,+10.00956E-03
-1.99000E-03,+2.53769E-03,+5.505000E+03,+10.08769E-03
-1.98000E-03,+2.53769E-03,+5.510000E+03,+10.18534E-03
-1.97000E-03,-5.00000E-03,+5.515000E+03,+10.26347E-03
-1.96000E-03,+2.53769E-03,+5.520000E+03,+10.34159E-03
-1.95000E-03,+3.04020E-03,+5.525000E+03,+10.43925E-03
-1.94000E-03,-5.00000E-03,+5.530000E+03,+10.51738E-03
-1.93000E-03,-5.00000E-03,+5.535000E+03,+10.61503E-03
-1.92000E-03,-5.00000E-03,+5.540000E+03,+10.69316E-03
-1.91000E-03,+3.04020E-03,+5.545000E+03,+10.79081E-03
-1.90000E-03,+3.04020E-03,+5.550000E+03,+10.86894E-03
-1.89000E-03,-5.00000E-03,+5.555000E+03,+10.96659E-03
-1.88000E-03,-5.00000E-03,+5.560000E+03,+11.04472E-03
-1.87000E-03,-5.00000E-03,+5.565000E+03,+11.14238E-03
-1.86000E-03,-5.00000E-03,+5.570000E+03,+11.22050E-03
-1.85000E-03,-5.00000E-03,+5.575000E+03,+11.31816E-03
-1.84000E-03,-5.00000E-03,+5.580000E+03,+11.41581E-03
-1.83000E-03,+3.04020E-03,+5.585000E+03,+11.51347E-03
-1.82000E-03,+3.04020E-03,+5.590000E+03,+11.61113E-03
-1.81000E-03,-5.00000E-03,+5.595000E+03,+11.70878E-03
-1.80000E-03,+2.53769E-03,+5.600000E+03,+11.80644E-03
-1.79000E-03,+2.53769E-03,+5.605000E+03,+11.90409E-03
-1.78000E-03,+3.04020E-03,+5.610000E+03,+12.00175E-03
-1.77000E-03,+3.04020E-03,+5.615000E+03,+12.09941E-03
-1.76000E-03,-5.00000E-03,+5.620000E+03,+12.19706E-03
-1.75000E-03,+3.04020E-03,+5.625000E+03,+12.31425E-03
-1.74000E-03,+3.04020E-03,+5.630000E+03,+12.41191E-03
-1.73000E-03,+3.04020E-03,+5.635000E+03,+12.52909E-03
-1.72000E-03,-5.00000E-03,+5.640000E+03,+12.64628E-03
-1.71000E-03,+2.53769E-03,+5.645000E+03,+12.76347E-03
-1.70000E-03,-5.00000E-03,+5.650000E+03,+12.88066E-03
-1.69000E-03,+3.04020E-03,+5.655000E+03,+12.99784E-03
-1.68000E-03,-5.00000E-03,+5.660000E+03,+13.11503E-03
-1.67000E-03,-5.00000E-03,+5.665000E+03,+13.23222E-03
-1.66000E-03,-5.00000E-03,+5.670000E+03,+13.36894E-03
-1.65000E-03,-5.00000E-03,+5.675000E+03,+13.48613E-03
-1.64000E-03,-5.00000E-03,+5.680000E+03,+13.62284E-03
-1.63000E-03,+3.04020E-03,+5.685000E+03,+13.75956E-03
-1.62000E-03,+3.04020E-03,+5.690000E+03,+13.91581E-03
-1.61000E-03,-5.00000E-03,+5.695000E+03,+14.05253E-03
-1.60000E-03,+3.04020E-03,+5.700000E+03,+14.20878E-03
-1.59000E-03,+3.04020E-03,+5.705000E+03,+14.36503E-03
-1.58000E-03,+3.04020E-03,+5.710000E+03,+14.54081E-03
-1.57000E-03,+3.04020E-03,+5.715000E+03,+14.69706E-03
-1.56000E-03,-5.00000E-03,+5.720000E+03,+14.87284E-03
-1.55000E-03,-5.00000E-03,+5.725000E+03,+15.04863E-03
-1.54000E-03,-5.00000E-03,+5.730000E+03,+15.24394E-03
-1.53000E-03,+2.53769E-03,+5.735000E+03,+15.41972E-03
-1.52000E-03,+2.53769E-03,+5.740000E+03,+15.59550E-03
-1.51000E-03,-5.00000E-03,+5.745000E+03,+15.81034E-03
-1.50000E-03,-5.00000E-03,+5.750000E+03,+16.02519E-03
-1.49000E-03,+3.04020E-03,+5.755000E+03,+16.22050E-03
-1.48000E-03,+3.04020E-03,+5.760000E+03,+16.43534E-03
-1.47000E-03,+2.53769E-03,+5.765000E+03,+16.66972E-03
